X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,Class
2,1,0,1053,1053,1,0,0,0,1,0,0,0,1,0,2206,2919,3,4,0,0,0,0,0,0,0,0,3.5,0,0
3,0,20211,20028,21263,0,3,4,22,1,2,59,6,0,1,0,0,0,0,0,0,0,0,0,0,43,130,0,0,0
1,0,0,2105,2105,0,0,7,127,0,1,0,18,0,0,0,0,0,0,0,0,0,1811,1811,0,58,349,0,14.25,0
2,0,0,10783,10526,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,5368,5368,0,0,0,4.5,0,0
1,0,0,10526,10526,0,0,5,185,0,1,0,37,0,0,467,467,1,1,0,0,0,6932,6932,0,32,126,2,0,0
1,0,0,8421,12632,0,4,5,142,0,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,81,244,5.5,14.25,0
2,0,0,1047,1053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,6842,5183,5263,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,0,4,60,0,1,0,15,0,0,300,1039,1,2,0,0,0,0,0,0,37,111,4,0,0
2,0,0,5263,5263,0,0,0,0,1,0,0,0,0,0,991,1341,3,5,0,0,0,0,0,0,0,0,4.5,0,0
1,0,0,10526,10526,0,2,5,196,0,1,0,39,0,1,2296,4099,2,4,0,0,0,0,0,0,34,136,5,0,0
1,0,6316,6316,10526,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0
2,2,0,3992,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,0,3,435,0,1,0,145,0,0,0,0,0,0,0,0,0,0,0,0,29,58,2,0,0
1,0,8421,10526,10526,0,0,2,37,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,56,56,7,0,0
3,0,2105,8486,8421,0,0,6,157,1,2,42,26,0,0,673,673,1,1,0,0,0,0,0,0,59,237,4.45,0,0
1,0,0,1579,2632,0,0,8,139,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,208,6,0,0
2,0,24632,901,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,84211,84211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109474,0,109474,0,0,0,0,13.25,0
2,0,6842,0,5263,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,7,102,0,1,0,15,0,0,0,1095,0,2,0,0,0,7349,7349,0,36,214,2,0,0
2,0,6842,4272,5263,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1579,1579,0,0,0,5,0,0
1,0,82383,9436,9436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
2,0,0,5071,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,1,0,507,1053,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,2,34,0,1,0,17,0,0,0,34,0,1,0,0,0,0,0,0,61,61,0,13.75,0
2,0,6842,4511,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2,0,0,14342,15789,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0
1,0,0,5263,5263,0,0,3,264,0,1,0,88,0,0,0,0,0,0,0,0,0,3703,3703,0,34,68,2,0,0
2,0,13684,10407,10526,0,1,0,0,1,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,4.5,0,0
3,0,0,29555,41579,0,5,12,202,1,3,0,17,0,1,0,101,0,1,0,0,27368,10105,37474,0,199,1396,0,0,0
1,0,0,4813,4813,0,0,3,50,0,1,0,17,0,0,861,1569,2,3,0,0,0,0,0,0,144,288,0,12.5,0
1,0,8421,9474,10526,0,0,8,188,0,1,63,24,1,0,0,0,0,0,0,0,0,0,0,0,18,123,5,0,1
1,0,0,10526,10526,0,0,4,247,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,71,213,0,13.75,0
1,0,0,5263,5263,0,0,1,7,0,1,0,7,0,0,0,0,0,0,0,0,0,6316,6316,0,0,0,1,0,0
1,0,0,28421,31579,0,0,15,109,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,384,5,0,0
1,0,5895,7368,7368,0,0,7,153,0,2,2,22,0,0,0,27,0,1,0,0,0,0,0,0,42,208,6,13.75,0
1,0,0,93684,93684,0,0,2,3,0,3,0,2,0,0,0,43,1,2,0,0,109474,0,109474,0,0,0,3.5,13.67,0
3,0,0,36343,41053,0,0,25,137,1,2,0,5,0,0,13,23,1,2,0,0,0,0,0,0,41,857,3.5,13.72,0
2,0,5263,3281,5263,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,15789,15789,0,2,5,157,0,2,0,31,0,1,0,0,0,0,0,0,0,0,0,0,45,181,5,13.75,0
1,0,0,10526,10526,0,0,3,209,0,1,0,70,0,0,2838,2838,2,2,0,0,0,0,0,0,21,42,6.5,0,0
2,0,0,2357,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,1,0,6896,10316,1,0,4,55,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,25,74,0,12.25,0
1,0,0,10526,10526,0,0,1,6,0,1,0,6,0,0,526,526,1,1,0,0,0,0,0,0,0,0,4,0,0
1,0,0,13158,13158,0,0,2,137,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,503,503,1,0,0
1,0,26316,15789,15789,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,211,211,0,0,0,0,13.75,0
1,0,0,737,737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,884,884,0,0,0,1,0,0
1,0,0,10526,10526,0,0,5,317,0,1,0,63,0,0,0,0,0,0,0,0,0,7611,7611,0,41,164,2,0,0
1,0,0,2105,5263,0,0,6,199,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,80,318,3,0,0
1,0,10526,10526,10526,0,1,4,169,0,1,19,42,1,1,1333,1333,2,2,0,0,0,0,0,0,48,143,0,14.75,0
1,0,21053,10526,10526,0,0,0,0,0,1,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1
2,0,13684,10580,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,20,0,10526,10526,1,0,0,0,1,0,0,0,1,0,155,230,2,3,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,2,2,134,0,1,0,67,0,1,1128,1698,2,3,0,0,0,0,0,0,15,15,4,0,0
2,0,0,5311,5263,0,0,0,0,1,0,5,0,0,0,195,195,1,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,3,129,0,1,0,43,0,0,139,716,1,2,0,0,0,5670,5670,0,28,56,2,0,0
1,0,6842,6842,7368,0,0,12,254,0,2,9,21,0,0,96,194,1,3,0,0,0,0,0,0,36,361,5.5,14.75,0
1,0,0,105263,105263,0,0,8,129,0,1,0,16,0,0,0,0,0,0,0,0,136842,0,136842,0,39,276,3.5,0,0
2,0,17789,10742,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5263,5263,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,11,152,0,1,0,14,0,0,0,526,0,1,0,0,0,0,0,0,26,263,0,14.25,1
1,0,0,9799,15789,0,0,14,380,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,26,306,5,12.5,1
1,0,20526,21053,21053,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6046,6046,0,0,0,2,0,0
2,0,12316,9630,9474,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6063,6063,0,0,0,3.5,0,0
2,0,41053,31688,31579,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,7895,7895,0,0,0,3.5,0,0
1,0,0,8421,10526,0,0,9,264,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,31,250,5.5,0,0
1,0,0,12632,12632,0,0,2,211,0,1,0,106,0,0,105,645,1,2,0,0,0,0,0,0,137,137,0,12.25,0
1,0,0,10526,10526,0,0,6,173,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,33,163,2,0,0
1,0,0,31579,31579,0,0,8,478,0,4,0,60,0,0,2379,2379,2,2,0,0,82105,1053,83158,0,33,164,3.13,13.75,1
2,0,4516,2382,3474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,63158,63158,0,0,1,93,0,1,4,93,0,0,0,0,0,0,0,0,82105,0,82105,0,0,0,0,13.75,0
1,0,8000,10526,10526,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2,0,41053,9349,10526,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,47226,47226,0,0,0,4.5,0,0
2,0,23263,10420,10526,0,0,0,0,1,1,0,0,0,0,1202,1202,1,1,0,0,0,9926,9926,0,0,0,4,14.25,0
2,1,0,10513,10526,1,1,0,0,1,0,0,0,1,1,526,526,1,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,3168,3158,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,4,0,2104,2105,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,52632,52632,0,0,2,25,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,217,217,6.5,0,0
2,0,16421,10992,12632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8842,8842,0,0,0,3.5,0,0
2,0,4105,3188,3158,0,0,0,0,1,0,5,0,0,0,924,924,1,1,0,0,0,0,0,0,0,0,4.25,0,0
1,0,59676,52632,52632,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,1743,9474,0,0,7,325,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,31,186,0,13.5,0
1,0,0,8581,10526,0,0,4,105,0,2,0,26,0,0,148,279,1,2,0,0,0,0,0,0,88,263,4,0,0
1,0,3158,3158,3158,0,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,718,5263,0,0,4,84,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,55,166,0,13,0
1,0,0,3684,10526,0,0,7,238,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,39,232,3,0,0
1,0,0,27368,31579,0,0,4,319,0,1,0,80,0,0,0,0,0,0,41053,0,41053,0,41053,41053,61,182,5.5,0,0
1,0,0,18947,18947,0,3,3,102,0,1,0,34,0,1,998,1581,1,2,0,0,0,5526,5526,0,75,149,5,0,0
1,0,4737,4737,5263,0,1,5,158,0,1,27,32,0,1,158,171,2,3,0,0,0,0,5263,0,28,113,0,13.75,0
1,2,0,4420,8947,1,0,4,180,0,1,0,45,1,0,8,204,1,3,0,0,0,0,0,0,28,85,0,13.75,1
2,0,0,786,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
2,0,4105,0,3158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,10598,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0
1,0,0,10526,10526,0,0,8,110,0,1,0,14,0,0,0,0,0,0,0,0,0,9801,9801,0,48,335,0,14.25,0
1,0,0,6135,10421,0,0,4,149,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,85,255,4.75,0,0
2,2,6842,5263,5263,1,0,0,0,1,0,0,0,1,0,250,250,1,1,0,0,0,2947,2947,0,0,0,4,0,0
1,0,307,916,3158,0,0,3,35,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,58,115,0,12.5,0
2,0,0,7417,7368,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2,0,0,1129,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,0,21053,21053,21053,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0
1,0,0,7368,7368,0,0,1,68,0,1,0,68,0,0,0,700,0,1,0,0,0,0,0,0,0,0,6,0,0
1,0,5263,10526,21053,0,1,6,213,0,2,32,36,0,1,2234,3881,3,5,0,0,21053,0,21053,0,41,165,5.88,0,0
2,0,0,5277,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,0,3,9,0,1,0,3,0,0,3465,6045,2,4,0,0,0,0,0,0,105,209,4,0,0
3,1,10526,21044,21053,1,0,0,0,1,1,0,0,1,0,0,1158,0,2,0,0,0,2368,2368,0,0,0,4,0,0
2,9,0,5079,5263,4,0,0,0,1,0,0,0,1,0,0,108,0,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,5,120,0,1,0,24,0,0,3426,7241,3,5,0,0,0,0,0,0,48,191,2,0,0
2,21,0,21048,21053,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,10526,10526,10526,0,0,1,36,0,1,0,36,0,0,0,0,0,0,0,0,0,1474,1474,0,0,0,3.5,0,0
1,0,22105,21016,21016,0,0,1,84,0,1,30,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
1,11,0,5263,5263,1,0,3,192,0,1,0,64,1,0,398,1881,1,4,0,0,0,0,0,0,43,86,4,0,1
1,49,0,31579,31579,8,0,3,426,0,1,3,142,1,0,0,0,0,0,0,0,41053,10625,51678,0,32,63,3,0,0
2,0,13684,10576,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,5263,5263,0,0,3,103,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,35,69,4,13.78,0
2,0,5263,10623,10526,0,0,5,168,1,1,46,34,0,0,1295,1858,2,3,0,0,0,0,0,0,58,233,5.17,0,0
1,1,0,10526,10526,1,3,12,209,0,1,0,17,1,1,0,0,0,0,0,0,0,6679,6679,0,30,326,3,0,1
1,0,0,5263,5263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,5263,5263,0,0,1,61,0,1,84,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,0,0,5263,5263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,10947,8552,8421,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,13684,3279,10526,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,8421,8421,10526,0,0,7,230,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0,20,121,4.5,0,0
1,1,0,10526,10526,1,0,4,378,0,1,42,95,1,0,0,1156,0,2,0,0,13684,7301,20986,0,16,48,2,0,0
1,0,0,14737,15789,0,0,6,112,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,50,248,5.5,13.75,0
2,0,0,6460,7368,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0
2,0,9053,1676,2105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,5263,5263,0,1,4,91,0,1,0,23,0,1,839,1517,2,3,0,0,0,0,0,0,97,291,5.5,0,0
1,0,0,4512,5263,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,89,4,0,0
2,0,0,758,1263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
2,1,0,3156,3158,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,5,0,10526,10526,1,0,5,230,0,1,0,46,1,0,0,0,0,0,0,0,0,0,0,0,41,165,6.5,0,1
2,0,6842,5263,5263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
3,0,8421,25498,44421,0,0,41,813,1,6,11,20,0,0,4438,4438,2,2,0,0,0,0,0,0,51,1630,0,0,0
1,11,5263,8421,8421,4,0,4,276,0,1,2,69,1,0,0,0,0,0,0,0,0,0,0,0,48,143,5,0,0
1,0,0,21053,21053,0,0,2,131,0,1,0,66,0,0,0,0,0,0,0,0,27368,0,27368,0,175,175,0,13.75,0
1,0,0,35789,42105,0,0,11,124,0,3,6,11,0,0,0,0,0,0,0,0,47895,0,47895,0,73,584,4.17,13.75,0
1,0,4211,4211,5263,0,0,4,107,0,1,72,27,0,0,0,0,0,0,0,0,0,0,0,0,25,74,0,14.25,1
1,0,0,10526,10526,0,0,5,5,0,1,0,1,0,0,249,249,1,1,0,0,0,0,0,0,106,422,5,0,0
1,3,0,10526,10526,2,0,2,87,0,2,0,44,1,0,0,5763,0,3,0,0,13684,0,13684,0,31,31,0,14.06,1
1,0,5263,10526,10526,0,0,8,92,0,2,0,12,0,0,655,655,3,3,0,0,0,0,0,0,31,184,4,0,0
2,0,13684,2764,10526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,10564,10526,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,13684,10727,10526,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,2,6842,5242,5263,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,421,421,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,9,322,0,2,0,36,0,0,0,0,0,0,0,0,0,8380,8380,0,83,582,4,0,0
1,0,5263,5263,5263,0,1,2,70,0,1,0,35,0,1,0,0,0,0,0,0,0,4217,4217,0,53,53,2,0,0
1,0,5263,5263,5263,0,0,6,21,0,2,0,4,0,0,0,0,0,0,0,0,0,3772,3772,0,118,471,2,0,0
2,0,3158,3094,3158,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,4000,4000,0,0,3,53,0,1,0,18,0,0,787,4292,3,5,0,0,0,0,0,0,42,84,0,14.25,0
1,0,10526,10526,10526,0,0,4,168,0,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,41,123,5,0,0
2,16,0,2944,3158,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,5263,5263,2,0,4,238,0,1,0,60,1,0,0,602,0,2,0,0,0,0,0,0,61,183,0,14.25,1
1,0,10526,10526,10526,0,0,5,170,0,1,0,34,0,0,0,0,0,0,0,0,0,9511,9511,0,42,166,2,0,0
2,0,0,10558,10526,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6893,6893,0,0,0,4,0,0
2,0,4105,2261,3158,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,6,14,0,1,0,2,0,0,453,1336,2,4,0,0,0,8842,8842,0,52,262,2,0,0
1,0,10526,10526,10526,0,0,4,107,0,1,28,27,0,0,0,0,0,0,0,0,0,0,0,0,22,66,0,14.25,0
2,0,0,1007,1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,4211,4211,0,0,3,91,0,1,0,30,0,0,0,0,0,0,0,0,0,2961,2961,0,46,91,4,0,0
2,0,0,2765,3158,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0
2,0,0,5267,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3,0,0,15174,15789,0,0,6,152,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,47,233,3.5,14.25,0
2,0,0,791,1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,25263,31579,0,0,13,109,0,2,0,8,0,0,0,0,0,0,0,0,41053,0,41053,0,63,695,5.17,0,0
2,0,0,5310,5263,0,0,0,0,1,0,5,0,0,0,817,1159,2,5,0,0,0,0,0,0,0,0,3.5,0,0
2,0,13684,5302,5263,0,1,0,0,1,1,5,0,0,1,76,134,1,2,0,0,0,0,0,0,0,0,4.25,0,0
1,0,0,21053,21053,0,0,11,122,0,1,25,11,0,0,0,0,0,0,0,0,0,0,0,0,19,189,0,14.25,0
2,0,6842,10624,10526,0,0,0,0,1,0,59,0,0,0,144,144,1,1,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,5334,5263,0,0,0,0,1,0,5,0,0,0,157,157,1,1,0,0,0,0,0,0,0,0,5,0,0
3,0,4211,8358,10526,0,0,4,61,1,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,76,229,5,14.25,0
2,0,0,10402,10526,0,0,0,0,2,0,0,0,0,0,810,830,1,2,0,0,0,0,0,0,0,0,4.75,0,1
3,0,27053,18704,20000,0,10,1,9,1,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15.25,0
1,0,18947,15789,15789,0,2,3,60,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,75,150,4.5,0,0
2,0,9579,7254,7368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,10526,10526,0,0,3,164,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,41,82,0,14.25,0
2,0,0,4810,5263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0
3,0,0,3006,5263,0,0,1,18,1,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0
2,0,0,5274,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,15789,15789,0,0,2,56,0,1,0,28,0,0,525,525,1,1,0,0,0,0,0,0,22,22,0,13.75,0
1,0,0,3023,5263,0,0,4,122,0,1,0,31,0,0,725,1313,3,5,0,0,0,0,0,0,62,187,0,12.75,0
1,0,0,6316,10526,0,0,4,142,0,1,0,36,0,0,0,0,0,0,0,0,0,1579,1579,0,47,141,5.5,0,0
1,0,0,8421,10526,0,1,4,188,0,1,0,47,0,1,0,305,0,1,0,0,0,0,0,0,52,156,0,14.25,1
2,0,0,5160,5263,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,31579,31579,31579,0,0,11,99,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,246,0,14.25,0
1,0,0,5263,5263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,5311,5263,0,0,0,0,1,0,5,0,0,0,2444,2444,1,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,0,17895,21053,0,0,14,208,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,63,756,2,14.25,0
1,0,10526,10526,10526,0,0,2,55,0,1,43,28,0,0,0,0,0,0,0,0,0,2316,2316,0,48,48,0,14.25,0
3,0,10526,15839,15789,0,1,7,43,1,1,11,6,0,1,0,0,0,0,0,0,0,7795,7795,0,46,278,2.67,0,0
2,0,27368,10526,10526,0,0,0,0,1,0,0,0,0,0,1387,2925,3,6,0,0,0,4547,4547,0,0,0,4,0,0
2,0,0,5170,5263,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,3.5,0,0
1,0,12632,2316,5263,0,0,7,185,0,1,53,26,1,0,0,0,0,0,0,0,0,0,0,0,27,162,5.5,0,0
2,0,0,5308,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,0,0,10526,10526,0,1,0,0,0,1,0,0,0,1,269,269,2,2,0,0,0,0,0,0,0,0,0,13.75,0
2,0,20526,15792,15789,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,9474,9474,0,0,0,4,0,0
2,15,0,5255,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,1,0,5118,5263,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,1,0,4874,10526,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
1,0,28947,8421,10526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0
1,0,5263,10526,10526,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2,0,0,5310,5263,0,0,0,0,1,0,5,0,0,0,545,545,1,1,0,0,0,0,0,0,0,0,5,0,0
1,0,42105,42105,52632,0,2,3,5,0,1,19,2,0,1,0,0,0,0,0,0,37263,0,37263,0,44,88,0,13.75,0
2,0,0,5265,5263,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0
2,0,0,10532,10526,0,0,0,0,1,0,5,0,0,0,0,1143,0,3,0,0,0,1263,1263,0,0,0,3.5,0,0
1,0,0,7368,10526,0,2,6,122,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,54,270,6,0,0
2,1,0,5263,5263,1,0,0,0,1,0,0,0,1,0,1069,1069,2,2,0,0,0,2895,2895,0,0,0,3.5,0,0
1,0,21053,10526,10526,0,0,10,143,0,1,0,14,0,0,0,0,0,0,0,0,0,6271,6271,0,20,177,0,14.25,0
1,0,0,6316,6316,0,0,2,129,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,12.25,0
1,0,0,18947,21053,0,0,6,225,0,1,0,38,0,0,0,0,0,0,0,0,0,526,526,0,37,183,0,14.25,0
1,0,0,10526,10526,1,0,7,20,0,1,0,3,1,0,0,0,0,0,0,0,0,5349,5349,0,53,318,2,0,1
3,0,10526,11522,11579,0,0,0,0,1,2,1,0,0,0,2160,2566,1,2,0,0,0,1158,1158,0,0,0,4.5,13.75,0
1,0,0,2869,5263,0,0,7,242,0,1,0,35,0,0,0,17,0,1,0,0,0,0,0,0,27,162,4,0,1
1,0,23158,23158,26316,0,0,3,25,0,1,73,8,1,0,0,0,0,0,0,0,0,3562,3562,0,67,133,0,14.25,1
1,0,5263,5263,5263,0,1,1,8,0,1,69,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
2,0,0,5254,5263,0,0,0,0,1,0,0,0,0,0,0,648,0,3,0,0,0,0,0,0,0,0,5,0,0
